2025-02-08	16.472	19.107	19.005	101.842	1.997	19.468	18.537	0	0	0	1.43	222.337	0.607	0	0	18.978	2.377	0.205	0	0	0	0.414	19.774	2.146	-0.6	19.561	0.414	19.642	2.208	-0.3	19.626	0.401	17.513	3.731	-0.1	17.41
2025-02-09	23.089	22.584	21.8	101.946	2.208	22.762	21.151	188.343	0	0	1.525	259.525	0.471	0	0	23.246	2.664	0.46	0	0	0	0.41	19.594	2.18	-0.54	19.729	0.413	19.267	2.205	-0.3	19.242	0.401	18.075	3.726	-0.1	17.972
2025-02-10	19.705	18.882	18.142	102.175	1.726	18.911	17.562	161.297	0	0	2.064	226.697	0.684	0	0	19.523	4.056	0.393	0	0	0	0.408	19.221	2.199	-0.548	19.207	0.412	19.272	2.202	-0.3	19.243	0.399	18.288	3.746	-0.1	18.192
2025-02-11	20.081	20.144	19.767	101.556	2.07	20.141	19.425	90.238	1.413	0.462	1.821	170.452	0.655	0	0	20.269	3.807	0.264	0.833	0.031	0.002	0.405	19.256	2.199	-0.532	19.29	0.412	19.091	2.203	-0.3	19.047	0.398	18.35	3.748	-0.1	18.271
2025-02-12	20.523	20.506	20.092	100.814	2.13	20.486	19.76	96.947	0.816	0.338	2.706	192.83	0.665	0	0	20.699	5.42	0.284	0.5	0.031	0.002	0.409	19.488	2.17	-0.5	19.582	0.413	19.301	2.201	-0.3	19.285	0.4	18.467	3.734	-0.1	18.372
2025-02-13	14.335	13.073	12.461	101.847	1.343	12.982	12.042	136.036	12.715	1.738	4.267	265.919	0.904	0.625	0.052	13.547	8.019	0.147	7.333	0.375	0.002	0.417	17.562	2.149	-0.439	17.411	0.419	18.475	2.211	-0.3	18.435	0.402	18.589	3.724	-0.1	18.497
2025-02-14	10.626	10.065	9.561	102.81	0.912	9.98	9.199	85.901	0	0	1.819	101.576	0.932	0	0	10.253	4.766	0.303	0	0	0	0.418	14	2.127	-0.383	13.66	0.417	15.454	2.238	-0.3	15.31	0.402	17.984	3.715	-0.1	17.982
2025-02-15	21.53	21.557	21.12	101.674	2.149	21.544	20.834	135.172	0	0	3.109	171.954	0.473	0	0	21.908	6.708	0.424	0	0	0	0.417	16.899	2.079	-0.4	17.114	0.417	16.436	2.264	-0.3	16.434	0.402	17.177	3.716	-0.1	17.193
2025-02-16	16.808	16.62	15.867	101.392	1.588	16.682	15.214	201.59	8.926	1.713	4.936	294.035	0.789	0.781	1.094	16.943	8.639	0.283	5.083	0.26	0.002	0.418	17.919	2.108	-0.4	17.873	0.419	18.092	2.251	-0.3	18.087	0.402	17.515	3.726	-0.1	17.49
2025-02-17	8.852	7.764	6.986	102.446	0.641	7.811	6.304	216.515	0	0	1.604	208.847	1.004	0	0	8.235	3.839	0.394	0	0	0	0.419	13.052	2.128	-0.305	12.661	0.418	14.807	2.247	-0.214	14.653	0.402	17.451	3.721	-0.1	17.452
2025-02-18	9.154	9.467	9.147	102.008	0.886	9.721	8.669	85.218	0	0	1.31	164.282	0.879	0	0	9.464	3.069	0.307	0	0	0	0.419	12.759	2.097	-0.3	12.461	0.416	13.847	2.257	-0.2	13.72	0.401	16.581	3.717	-0.1	16.624
2025-02-19	8.631	7.745	7.269	101.868	0.996	7.559	6.976	44.489	21.094	2.925	3.638	256.194	0.905	1.094	0.083	8.001	7.093	0.074	9.115	0.635	0.001	0.42	12.803	2.096	-0.3	12.579	0.417	13.869	2.261	-0.2	13.812	0.401	16.053	3.719	-0.1	16.111
2025-02-20	2.763	0.445	-0.285	102.811	0.443	0.422	-0.808	222.424	0	0	3.61	277.497	1.106	0	0	1.064	7.394	0.17	0	0	0	0.422	7.782	2.109	-0.211	7.406	0.416	10.274	2.255	-0.2	10.133	0.401	15.32	3.714	-0.1	15.434
2025-02-21	3.589	2.21	1.454	103.218	0.353	2.218	0.848	177.427	0	0	1.573	228.752	1.034	0	0	2.665	3.876	0.354	0	0	0	0.422	6.875	2.098	-0.2	6.521	0.415	8.853	2.272	-0.2	8.719	0.4	14.051	3.711	-0.1	14.212
2025-02-22	9.686	8.632	8.011	102.994	0.495	8.576	7.667	109.839	0	0	1.403	184.418	0.924	0	0	9.071	3.231	0.592	0	0	0	0.422	9.189	2.075	-0.2	9.197	0.416	9.976	2.297	-0.2	9.935	0.4	13.271	3.72	-0.1	13.424
2025-02-23	8.893	8.524	8.248	102.184	0.994	8.49	8.035	15.298	50.019	4.45	1.835	159.516	0.839	0	0	8.705	4.462	0.101	29.729	1.396	0.002	0.422	10.591	2.058	-0.2	10.47	0.416	11.176	2.298	-0.2	11.123	0.4	13.26	3.725	-0.1	13.389
2025-02-24	12.474	11.407	10.692	101.654	1.261	11.117	10.405	136.231	9.597	1.488	3.184	232.068	0.768	0	0	11.784	5.748	0.054	5.792	0.292	0.001	0.422	11.405	2.053	-0.2	11.497	0.416	11.592	2.306	-0.2	11.583	0.4	13.357	3.728	-0.1	13.48
2025-02-25	12.731	12.824	11.778	101.63	1.193	12.494	11.169	199.27	0	0	2.105	298.731	0.764	0	0	12.766	3.236	0.264	0	0	0	0.422	12.797	2.062	-0.2	12.87	0.417	12.893	2.308	-0.2	12.867	0.4	13.649	3.735	-0.1	13.693
2025-02-26	13.075	13.946	13.527	101.554	1.224	14.422	12.762	228.452	0	0	1.546	252.685	0.695	0	0	14.207	2.69	0.445	0	0	0	0.42	13.151	2.079	-0.2	13.186	0.417	13.34	2.31	-0.2	13.321	0.4	14.016	3.738	-0.1	14.077
2025-02-27	15.676	16.783	16.067	101.769	1.621	16.843	15.426	169.452	0	0	2.103	286.383	0.598	0	0	16.856	3.277	0.268	0	0	0	0.42	14.78	2.075	-0.2	14.919	0.418	14.565	2.319	-0.2	14.601	0.4	14.425	3.742	-0.1	14.446
2025-02-28	14.367	15.246	14.785	101.949	0.954	15.843	13.9	226.73	0	0	1.552	262.727	0.682	0	0	15.613	2.857	0.833	0	0	0	0.421	14.611	2.079	-0.2	14.648	0.417	14.869	2.32	-0.2	14.854	0.4	14.948	3.744	-0.1	14.946
2025-03-01	14.929	16.487	15.62	101.568	1.061	16.47	14.864	232.052	0	0	2.171	284.096	0.594	0	0	16.324	3.519	0.851	0	0	0	0.42	14.583	2.074	-0.2	14.614	0.417	14.858	2.301	-0.2	14.844	0.4	15.183	3.745	-0.1	15.158
2025-03-02	14.476	16.187	15.546	101.993	0.655	16.533	14.597	212.27	0	0	1.639	136.641	0.666	0	0	16.324	4.12	1.145	0	0	0	0.419	14.215	2.096	-0.2	14.11	0.413	14.741	2.257	-0.2	14.68	0.4	15.334	3.745	-0.1	15.32
2025-03-03	11.005	12.941	12.681	101.855	0.999	13.447	12.027	95.132	0	0	1.232	169.08	0.698	0	0	12.755	3.034	0.517	0	0	0	0.419	13.369	2.107	-0.2	13.085	0.411	14.044	2.224	-0.2	13.955	0.4	15.302	3.742	-0.1	15.283
2025-03-04	16.353	17.441	17.184	100.885	1.711	17.592	16.707	46.491	24.144	2.837	2.991	152.564	0.515	1.146	1.115	17.497	6.633	0.28	12.719	0.729	0.004	0.419	14.78	2.086	-0.2	14.786	0.412	14.598	2.242	-0.2	14.566	0.4	15.103	3.743	-0.1	15.155
2025-03-05	13.555	15.282	14.474	100.874	1.022	15.335	13.735	244.37	0	0	4.502	275.629	0.739	0	0	15.102	8.008	0.637	0	0	0	0.42	14.18	2.111	-0.151	14.214	0.418	14.676	2.282	-0.2	14.68	0.401	15.315	3.748	-0.1	15.31
2025-03-06	10.425	11.424	10.684	101.808	0.61	11.812	9.819	244.693	0	0	1.909	274.303	0.803	0	0	11.479	3.35	0.751	0	0	0	0.422	12.2	2.112	-0.1	12.083	0.417	13.23	2.285	-0.2	13.142	0.401	15.18	3.743	-0.1	15.207
2025-03-07	13.458	14.585	14.267	101.506	1.207	15.361	13.404	192.573	0	0	1.804	205.993	0.72	0	0	14.79	3.486	0.547	0	0	0	0.421	13.224	2.079	-0.1	13.261	0.416	13.529	2.286	-0.2	13.489	0.4	14.853	3.745	-0.1	14.883
2025-03-08	18.508	19.141	18.657	101.213	1.982	19.19	18.243	101.709	0.442	0.081	1.388	196.845	0.634	0.625	0.062	19.396	3.039	0.184	0.271	0.01	0	0.421	16.248	2.076	-0.1	16.483	0.417	15.683	2.296	-0.2	15.723	0.4	15.068	3.753	-0.1	15.072
2025-03-09	17.872	17.619	16.868	101.135	1.777	17.254	16.552	105.045	23.936	3.419	2.549	263.246	0.693	0.677	0.24	17.911	4.94	0.163	14.74	0.656	0.001	0.422	17.398	2.09	-0.1	17.544	0.418	16.972	2.308	-0.2	17.009	0.401	15.765	3.758	-0.1	15.72
